timestamp,frame_id,label,confidence,track_id,bbox
2025-11-27T22:12:18.696560,247,person,0.8911407589912415,0,"(31, 105, 483, 479)"
2025-11-27T22:12:18.801237,248,person,0.8923560976982117,0,"(37, 104, 482, 479)"
2025-11-27T22:12:18.902849,249,person,0.8882952332496643,0,"(34, 103, 482, 479)"
2025-11-27T22:12:19.005227,250,person,0.896297037601471,0,"(57, 103, 483, 479)"
2025-11-27T22:12:19.115331,251,person,0.8856339454650879,0,"(32, 102, 483, 479)"
2025-11-27T22:12:19.214129,252,person,0.8856339454650879,0,"(32, 102, 483, 479)"
2025-11-27T22:12:19.313367,253,person,0.8949023485183716,0,"(49, 103, 483, 479)"
2025-11-27T22:12:19.412694,254,person,0.897676944732666,0,"(51, 102, 484, 479)"
2025-11-27T22:12:19.521125,255,person,0.897676944732666,0,"(51, 102, 484, 479)"
2025-11-27T22:12:19.616056,256,person,0.8943029046058655,0,"(50, 103, 483, 479)"
2025-11-27T22:12:19.715901,257,person,0.9026962518692017,0,"(40, 102, 483, 479)"
2025-11-27T22:12:19.821624,258,person,0.9064868092536926,0,"(25, 104, 483, 479)"
2025-11-27T22:12:20.263521,259,person,0.8976743817329407,0,"(54, 103, 483, 479)"
2025-11-27T22:12:20.398814,260,person,0.8871995806694031,0,"(54, 101, 483, 479)"
2025-11-27T22:12:20.485359,261,person,0.8917251229286194,0,"(56, 104, 482, 479)"
2025-11-27T22:12:20.582774,262,person,0.8881497383117676,0,"(57, 102, 482, 479)"
2025-11-27T22:12:20.709697,263,person,0.8892885446548462,0,"(50, 104, 481, 479)"
2025-11-27T22:12:20.803237,264,person,0.8892885446548462,0,"(50, 104, 481, 479)"
2025-11-27T22:12:20.894016,265,person,0.8970586657524109,0,"(57, 105, 480, 479)"
2025-11-27T22:12:20.988106,266,person,0.895890474319458,0,"(59, 105, 480, 479)"
